ContactId,ClientId,Client,ProductId,ProductType,EffectiveDate,ExpireDate,Total
0x1B93F80A89E3BFFFD8A097CE72F96070,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2924CF2E0CD784CD9610F9758FDCB944,Subscription,6/7/21,12/6/21,265.68
0x78FA0E2A436D125AF2BFD34DF9ABC6A5,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,2/25/21,8/24/21,396.9
0x8216681574001C438CC9FF22BC43C873,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xBFFB2F67EC96AFDE6B4EF634E7064C17,Subscription,3/12/21,9/11/21,415.53
0x30F913A174A130D7887B75C977843010,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x5DC2BF4201BAA480B8B9E34BD2E8CC2E,Subscription,3/24/21,9/23/21,149.85
0x8A6FD1D07D234741AE62E32E5ED834FE,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xB6CB230D53F28A1E57800F56417774E0,Subscription,1/22/21,7/21/21,992.25
0xEEBE83A7BFDCA164C91E2E4C691B883D,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2E5912AF45C2E23F2C01660782020DB2,Subscription,4/6/21,4/5/22,16.2
0xA18767D8A486AFF86BE89DE5BEB6A3D6,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2D443D9EA72A95434ED6198112C68CFA,Subscription,5/7/21,11/6/21,396.9
0x0FE95124948356E1228AF143EC177A57,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,6/18/21,12/17/21,295.65
0x2A0864F3F1DBFC0E6E17090A362D354B,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x5FE891566764F380527039327F2394D2,Subscription,6/29/21,10/28/21,348.3
0x1BD23AB0C3B64C10D5E76D2B2C1303FA,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2D3F4FC97052F748FCF9D46EA09E28FC,Subscription,5/6/21,11/5/21,76.95
0xDE03E1316FF54DEA34510EB33C54B5CE,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x3D5A19AE11AFFDB22AD9FFDD548D2E9F,Subscription,1/18/21,7/17/21,376.65
0x41545C85054C057DF4A1911448D482D1,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x977B5790FA6B0FCEBD8651ACB50D79F9,Subscription,6/17/21,12/16/21,376.65
0x2B2CC4D8153479C3D10A025AEFC34B07,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA48C99389C71BCA7CB609C7C6B23879D,Subscription,6/20/21,12/19/21,441.45
0x220A2B4EE15E2F1461F95D4A3DB1C77C,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,6/29/21,12/28/21,376.65
0x3FCB180E4649957233A95A5EBC365AB2,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,1/18/21,7/17/21,603.45
0x2338852C1C9E56A4F86D3475F06390EA,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x3D5A19AE11AFFDB22AD9FFDD548D2E9F,Subscription,1/29/21,7/28/21,376.65
0xC5F65EEE72EFCBD157DB1B32ACDBAAE4,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,6/29/21,8/28/22,2879.55
0xAF41B228DE55CB684CF9B01E2697E3AB,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,1/21/21,7/20/21,396.9
0xD4A3833629ABEDF927CF1D092065F888,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xC26C28C3E5CE081CD77B28FAD9884A8C,Subscription,5/28/21,11/27/21,405
0x464B82D0E41ED1ED565EE664293F3CF8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,2/19/21,8/18/21,265.68
0x88B7693107F883DECD56DCB974961FD8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x83DAB573B1D894E4A83EF76E4CE6040A,Subscription,5/18/21,11/17/21,376.65
0x041AEDE48BC3CC94201A71D9ABE11555,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2D443D9EA72A95434ED6198112C68CFA,Subscription,1/30/21,7/29/21,603.45
0xF958E787DD6F810530A7B928BA6D8916,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x32E0802F11C46FE2160AD77BEA958E66,Subscription,3/3/21,9/2/21,461.7
0x215DA9F808D832EA1E0347464F3AF768,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,12/4/20,6/3/21,396.9
0x20C4EC86AE0701DA43963395D2E2C009,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,1/22/21,3/21/22,2879.55
0xF93E9DB281F01605CC26F313CC496502,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xB6CB230D53F28A1E57800F56417774E0,Subscription,2/18/21,8/17/21,992.25
0x3025424869CA226F28B8E92DB597BB2F,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x3D5A19AE11AFFDB22AD9FFDD548D2E9F,Subscription,7/1/21,12/31/21,338.58
0xD89FC2938A32A411A652AA06EA5E567A,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xF955942AD33E2E5CC41864E5B95DFE54,Subscription,5/3/21,5/2/22,16.2
0x5E48FE82F61D50FDC51C5562C7D58ED9,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x83DAB573B1D894E4A83EF76E4CE6040A,Subscription,4/1/21,9/30/21,518.4
0x65AF0A4A1C869A17F3F4917D40907C54,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,1/24/21,3/23/22,2592
0x78A493E2FED3D0B941A18246CE185204,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xB8F08622F291A55FA6E2F8EFBC210612,Subscription,7/2/21,7/1/22,319.95
0xB9A2E4084570A38580A164EF83F3360C,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA48C99389C71BCA7CB609C7C6B23879D,Subscription,2/1/21,7/31/21,441.45
0x2558DDCB08145E58612663F813C88B5E,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xB8F08622F291A55FA6E2F8EFBC210612,Subscription,7/8/21,7/7/22,319.95
0xD61E09304B81451D737F3FCD7983C103,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,6/30/21,12/29/21,405
0x127042CF2963927DFA5754288DA79AA9,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,1/25/21,7/24/21,518.4
0x4D965382398A75D3FABB2C4C6A715C60,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xBFFB2F67EC96AFDE6B4EF634E7064C17,Subscription,6/25/21,12/24/21,461.7
0x4F747ED7B20BDFBDA8AAC8352FEAA714,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,2/15/21,8/14/21,441.45
0xC53E507C8EDF5A91992CCD97F1FFE511,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x5DC2BF4201BAA480B8B9E34BD2E8CC2E,Subscription,5/13/21,11/12/21,109.35
0x99BEB15599BAB5F45943273EE7D98499,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2D443D9EA72A95434ED6198112C68CFA,Subscription,2/18/21,8/17/21,396.9
0xB5925E4DAF801371C85A94CD2A9D6955,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xDE10A3F56C6317D9E4EC46E16D9D03DC,Subscription,2/22/21,8/21/21,441.45
0xFA2A3B4CC47C712E8954023F53F26D6C,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,7/2/21,9/1/22,2879.55
0x754B097CD03DB89295C30116C160D612,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xB135CE45240F98C3C4959316459B8B1F,Subscription,6/9/21,6/8/22,16.2
0x695E1D09010802665AD166A7B85D2CD9,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,295.65
0x5E47424A81108C5DEE552DD31B53CCB0,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xC41659ECD564EF6E5B99E7BF5C33966F,Subscription,12/15/20,6/14/21,405
0xC92D7145046FF33C17DB9C5B4024974E,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x3D5A19AE11AFFDB22AD9FFDD548D2E9F,Subscription,3/19/21,9/18/21,376.65
0x6B11CE2DF5F9E9AE6CF37FB678DAB5C8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xB135CE45240F98C3C4959316459B8B1F,Subscription,6/30/21,6/29/22,16.2
0x9C12180EC736C22D8AAF74496D345DF5,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0xFEF3F536563E10E5A0EE0DA7589750EB,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x49F3B2A16BAFC08DF691B5235B0A3F16,Subscription,6/15/21,12/14/21,441.45
0x20D2F8917222AC3FB556881683096BF9,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,4/7/21,6/6/22,2879.55
0xF22A7B22390D73DBF5FDE62FA45242EB,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0x286FB8CCB54855447D595AFAF2F53E81,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x5DC2BF4201BAA480B8B9E34BD2E8CC2E,Subscription,4/1/21,9/30/21,98.01
0x6B11CE2DF5F9E9AE6CF37FB678DAB5C8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xF955942AD33E2E5CC41864E5B95DFE54,Subscription,7/9/21,7/8/22,16.2
0x44577B4DAC9BB5632D593C19C489624B,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x9ABA682FF1CCF9A03F9EEC6C596E199B,Subscription,6/29/21,10/28/21,348.3
0xCF4308B89C5B5CD64BB958F86DE08E5B,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x8B08F855F311859714A8FE1AB002A251,Subscription,4/8/21,10/7/21,295.65
0x0B2EABD838D8AA4B88CF4E67DDD4ECDF,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0x8983FCA7641463613A92DA6318300A7C,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xC26C28C3E5CE081CD77B28FAD9884A8C,Subscription,6/11/21,12/10/21,405
0x6B11CE2DF5F9E9AE6CF37FB678DAB5C8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0A94975209B84FD8F105D524CF4E1CC8,Subscription,7/9/21,7/8/22,16.2
0xFB530435F452C90ACF64262BF1FA4D7F,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,6/1/21,11/30/21,396.9
0x05E68A591C8AE1A0ED5CA09BCCE50D55,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0x9DF523893F591C04E3CA80B9B0EB0462,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,4/12/21,6/11/22,2879.55
0x6B11CE2DF5F9E9AE6CF37FB678DAB5C8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x36EE16348FEEDA07A4BB7ACBD2069511,Subscription,6/30/21,6/29/22,16.2
0x1B93F80A89E3BFFFD8A097CE72F96070,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,6/7/21,12/6/21,396.9
0x2BD7B7483AC04A7177360506789B3BD3,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x5BB7B7DC59880125DF623D98B8A1D40A,Subscription,12/22/20,12/21/21,16.2
0x3B6BBB7AA062A9ED618D2E90F52EBC4A,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0x941C7F52DFCDE42C7322443FB08DDBD4,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xF1821D3F535E54AC90A89FBC1081FD35,Subscription,1/27/21,7/26/21,109.35
0x63AD1C72336C08C281DEBD378909FA50,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x49F3B2A16BAFC08DF691B5235B0A3F16,Subscription,5/24/21,11/23/21,441.45
0xD59FE4AA37135BCB19824E9A5B3946F7,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2924CF2E0CD784CD9610F9758FDCB944,Subscription,12/11/20,6/10/21,265.68
0x5C90CF24CCCEFFB5B51F6D366D91C811,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xDC2C17F8B01B265711C146D12FD5CBB6,Subscription,1/2/20,1/1/21,562.95
0x604B5D7FAFBD9F3CCF314D79D6EC5647,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0x941C7F52DFCDE42C7322443FB08DDBD4,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x7C2AE0446FC05360D50947C47F392B95,Subscription,1/27/21,7/26/21,376.65
0xB82FE56A7CF2702365CE2E44ED1E5342,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x49F3B2A16BAFC08DF691B5235B0A3F16,Subscription,7/2/21,1/1/22,441.45
0x7336761801E4CA4C41AB688F60418ECB,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x2924CF2E0CD784CD9610F9758FDCB944,Subscription,12/15/20,6/14/21,265.68
0x2338852C1C9E56A4F86D3475F06390EA,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,1/29/21,7/28/21,441.45
0x7401954288D89646585A3191A4A8F278,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0xEDA7052B183BE349D17FE1F65CA4512D,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA6A78B97228AACF08EFDF9F4272BCC35,Subscription,9/26/19,9/25/24,141.75
0x5790C301AA57DD6647DF06359A62064C,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x977B5790FA6B0FCEBD8651ACB50D79F9,Subscription,4/19/21,10/18/21,338.58
0x7AA16BD194A6CA6C4A3DAA7D178D57BB,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,2/1/21,7/31/21,396.9
0x38731052CE5C6A8BB572BC8D73744BA3,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,6/25/21,12/24/21,376.65
0xD4A3833629ABEDF927CF1D092065F888,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,5/28/21,11/27/21,603.45
0xE96628E1DD6517FB0DC5C82762BADC1B,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,3/29/21,9/28/21,405
0xE50E8EB2D60033A340561BDA2540CC1D,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x5DC2BF4201BAA480B8B9E34BD2E8CC2E,Subscription,12/1/20,5/31/21,109.35
0xEDFB43C9500138B15E23118865298DC6,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x977B5790FA6B0FCEBD8651ACB50D79F9,Subscription,4/26/21,10/25/21,376.65
0xDF3470AD5FB3C0B27FF3AFDA901E6551,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xBFFB2F67EC96AFDE6B4EF634E7064C17,Subscription,4/26/21,10/25/21,461.7
0x115CD85AE85B9C3A7A691C1458A0FFE3,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,7/7/21,1/6/22,518.4
0x7EB00AB1725D40ACE6996C121B981D70,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,6/15/21,12/14/21,295.65
0x1B93F80A89E3BFFFD8A097CE72F96070,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x977B5790FA6B0FCEBD8651ACB50D79F9,Subscription,6/7/21,12/6/21,338.58
0xF0790ABBAA81B5D66FBE448C769C51CA,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,7/7/21,9/6/22,2879.55
0x37480CA926C32B8094E26E7E893DEE4B,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xC26C28C3E5CE081CD77B28FAD9884A8C,Subscription,3/21/19,6/20/19,295.65
0xDA9BF31D16321251B954C6A543F47D2A,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x83DAB573B1D894E4A83EF76E4CE6040A,Subscription,5/16/21,11/15/21,376.65
0xC9D87C2E3B12FB184F96F84C19039986,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x0E4F1FAD670B63A41B47EE1A276B73AA,Subscription,6/15/21,12/14/21,295.65
0xA19E5F614553020FF03C18C00FE58991,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x977B5790FA6B0FCEBD8651ACB50D79F9,Subscription,3/8/21,9/7/21,338.58
0xE988D0910715C0088C0D0B370A9A20F8,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x7275E812CFBE54D8099F2AA12B7B16A9,Subscription,5/11/21,11/10/21,338.58
0x947C5800569481BB785761741FD5C2EF,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xDC2C17F8B01B265711C146D12FD5CBB6,Subscription,3/12/21,3/11/22,562.95
0x6DF4CB1272A72867713AFDF5BFCF765B,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98F6930BFBF2BC64FD000A659FEED961,Subscription,8/23/18,8/22/23,16.2
0x77CE13F72DD62B3BFC6351FE4A700B71,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x9D5354A161FB14D3576E42E4E6849193,Subscription,4/30/21,10/29/21,992.25
0x0B1402EBC7ABC5C279B131FDF78B7DA9,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x98C03E0D2E65D59C41A2C225551AA295,Subscription,5/12/21,7/11/22,2879.55
0x623F79582942B2D61108D33CCBA6AE81,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,3/16/21,9/15/21,396.9
0x12E575371491D6D4BDD148DF1462A164,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xFED2B40D2F6F827CD1EF0EFA1671100C,Subscription,1/26/21,1/25/22,16.2
0xDF15DC36AEB58DD8C855E990C92694E5,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x32E0802F11C46FE2160AD77BEA958E66,Subscription,12/15/20,6/14/21,461.7
0xC92D7145046FF33C17DB9C5B4024974E,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xA624A0784B25861F9132600A6C3C30ED,Subscription,3/19/21,9/18/21,441.45
0x2F393E174E2F2E1EF32E6399E6FFEA6E,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x49F3B2A16BAFC08DF691B5235B0A3F16,Subscription,5/27/21,11/26/21,441.45
0x9867DB8302B8894AC5DDACC94B42BAC5,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x9D5354A161FB14D3576E42E4E6849193,Subscription,4/29/21,10/28/21,992.25
0xB1281FD4EB91B5B1CB84E1A71A1E84BF,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0xD9253A1EA544AFFE47E8607D79C00987,Subscription,3/2/21,9/1/21,376.65
0x679D7BDF8E2107B8089510E74F23F511,0x69CB4E2FB587F20F7AF21D60E989ADAB,Client_3,0x32E0802F11C46FE2160AD77BEA958E66,Subscription,1/12/21,7/11/21,461.7
